filename,width,height,class,xmin,ymin,xmax,ymax
BM276:MV-00004:zedx:20250603-010043_120.jpg,1920,1200,person,1065,211,1077,245
BM276:MV-00004:zedx:20250603-010043_120.jpg,1920,1200,person,466,605,674,981
BM276:MV-00004:zedx:20250603-010043_120.jpg,1920,1200,person,944,217,955,243
BM276:MV-00004:zedx:20250603-010043_120.jpg,1920,1200,person,929,220,942,249
BM276:MV-00004:zedx:20250603-010043_135.jpg,1920,1200,person,925,220,934,246
BM276:MV-00004:zedx:20250603-010043_135.jpg,1920,1200,person,664,287,692,344
BM276:MV-00004:zedx:20250603-010043_135.jpg,1920,1200,person,448,542,597,859
BM276:MV-00004:zedx:20250603-010043_135.jpg,1920,1200,person,679,285,711,346
BM276:MV-00004:zedx:20250603-010043_135.jpg,1920,1200,person,1074,211,1085,245
BM276:MV-00004:zedx:20250603-010043_135.jpg,1920,1200,person,938,216,947,241
BM276:MV-00004:zedx:20250603-010043_135.jpg,1920,1200,person,955,213,962,239
BM276:MV-00004:zedx:20250603-010043_135.jpg,1920,1200,person,687,276,719,343
BM276:MV-00004:zedx:20250603-010043_15.jpg,1920,1200,person,1012,207,1021,228
BM276:MV-00004:zedx:20250603-010043_15.jpg,1920,1200,person,1001,208,1010,232
BM276:MV-00004:zedx:20250603-010043_15.jpg,1920,1200,person,1032,204,1040,228
BM276:MV-00004:zedx:20250603-010043_15.jpg,1920,1200,person,810,263,822,299
BM276:MV-00004:zedx:20250603-010043_15.jpg,1920,1200,person,945,248,960,319
BM276:MV-00004:zedx:20250603-010043_15.jpg,1920,1200,person,1153,234,1174,322
BM276:MV-00004:zedx:20250603-010043_15.jpg,1920,1200,person,263,1052,674,1200
BM276:MV-00004:zedx:20250603-010043_94.jpg,1920,1200,person,1050,208,1064,240
BM276:MV-00004:zedx:20250603-010043_94.jpg,1920,1200,person,973,211,978,236
BM276:MV-00004:zedx:20250603-010043_94.jpg,1920,1200,person,731,268,749,320
BM276:MV-00004:zedx:20250603-010043_94.jpg,1920,1200,person,529,800,848,1200
BM276:MV-00004:zedx:20250603-010043_94.jpg,1920,1200,person,942,217,953,242
BM276:MV-00004:zedx:20250603-010043_94.jpg,1920,1200,person,958,214,967,239
BM276:MV-00004:zedx:20250603-010043_94.jpg,1920,1200,person,921,258,949,340
BM276:MV-00004:zedx:20250603-023012_0.jpg,1920,1200,person,433,292,470,326
BM276:MV-00004:zedx:20250603-023012_54.jpg,1920,1200,person,394,281,430,314
BM276:MV-00004:zedx:20250603-023029_0.jpg,1920,1200,person,390,277,428,313
BM276:MV-00004:zedx:20250603-023029_0.jpg,1920,1200,person,469,368,502,406
BM276:MV-00004:zedx:20250603-023029_5.jpg,1920,1200,person,387,277,421,311
BM276:MV-00004:zedx:20250603-033000_124.jpg,1920,1200,person,0,900,282,1200
BM276:MV-00004:zedx:20250603-033000_127.jpg,1920,1200,person,0,907,380,1200
BM276:MV-00004:zedx:20250603-035944_12.jpg,1920,1200,person,677,997,937,1200
BM276:MV-00004:zedx:20250603-035944_138.jpg,1920,1200,person,1064,515,1239,867
BM276:MV-00004:zedx:20250603-035944_20.jpg,1920,1200,person,852,705,1129,1199
BM276:MV-00004:zedx:20250603-035944_41.jpg,1920,1200,person,1029,563,1211,813
BM276:MV-00004:zedx:20250603-035944_58.jpg,1920,1200,person,1034,548,1221,810
BM276:MV-00004:zedx:20250603-040002_0.jpg,1920,1200,person,1054,540,1220,819
BM276:MV-00004:zedx:20250603-040002_116.jpg,1920,1200,person,1009,372,1062,587
BM276:MV-00004:zedx:20250603-040002_116.jpg,1920,1200,person,801,348,857,441
BM276:MV-00004:zedx:20250603-040002_125.jpg,1920,1200,person,812,336,865,437
BM276:MV-00004:zedx:20250603-040002_125.jpg,1920,1200,person,1018,377,1063,581
BM276:MV-00004:zedx:20250603-040002_135.jpg,1920,1200,person,787,351,856,455
BM276:MV-00004:zedx:20250603-040002_135.jpg,1920,1200,person,996,379,1065,580
BM276:MV-00004:zedx:20250603-040002_54.jpg,1920,1200,person,172,626,378,983
BM276:MV-00004:zedx:20250603-040002_54.jpg,1920,1200,person,1029,509,1159,742
BM276:MV-00004:zedx:20250603-040019_0.jpg,1920,1200,person,717,377,805,601
BM276:MV-00004:zedx:20250603-040019_0.jpg,1920,1200,person,984,376,1041,587
BM276:MV-00004:zedx:20250603-040019_44.jpg,1920,1200,person,989,379,1043,596
BM276:MV-00004:zedx:20250603-040019_44.jpg,1920,1200,person,767,382,878,621
BM276:MV-00004:zedx:20250603-040019_64.jpg,1920,1200,person,721,439,815,689
BM276:MV-00004:zedx:20250603-040019_64.jpg,1920,1200,person,988,383,1040,579
BM276:MV-00004:zedx:20250603-040019_88.jpg,1920,1200,person,707,437,822,731
BM276:MV-00004:zedx:20250603-040019_88.jpg,1920,1200,person,1000,356,1087,530
BM276:MV-00004:zedx:20250603-040019_90.jpg,1920,1200,person,707,440,818,732
BM276:MV-00004:zedx:20250603-040019_90.jpg,1920,1200,person,1013,357,1092,417
BM276:MV-00004:zedx:20250603-040036_10.jpg,1920,1200,person,714,403,854,730
BM276:MV-00004:zedx:20250603-040036_130.jpg,1920,1200,person,717,409,833,728
BM276:MV-00004:zedx:20250603-040036_42.jpg,1920,1200,person,712,413,850,732
BM276:MV-00004:zedx:20250603-040036_42.jpg,1920,1200,person,1086,250,1105,275
BM276:MV-00004:zedx:20250603-040036_60.jpg,1920,1200,person,674,379,835,733
BM276:MV-00004:zedx:20250603-040036_60.jpg,1920,1200,person,1116,249,1139,315
BM276:MV-00004:zedx:20250603-040036_64.jpg,1920,1200,person,1125,247,1148,316
BM276:MV-00004:zedx:20250603-040036_64.jpg,1920,1200,person,649,418,877,733
BM276:MV-00004:zedx:20250603-040036_72.jpg,1920,1200,person,1142,250,1163,318
BM276:MV-00004:zedx:20250603-040036_72.jpg,1920,1200,person,731,403,865,729
BM276:MV-00004:zedx:20250603-042958_102.jpg,1920,1200,person,999,269,1039,375
BM276:MV-00004:zedx:20250603-042958_102.jpg,1920,1200,person,486,588,786,988
BM276:MV-00004:zedx:20250603-042958_12.jpg,1920,1200,person,556,573,775,982
BM276:MV-00004:zedx:20250603-042958_12.jpg,1920,1200,person,999,271,1030,375
BM276:MV-00004:zedx:20250603-042958_23.jpg,1920,1200,person,553,578,786,984
BM276:MV-00004:zedx:20250603-042958_23.jpg,1920,1200,person,999,272,1029,373
BM276:MV-00004:zedx:20250603-042958_84.jpg,1920,1200,person,1000,269,1031,372
BM276:MV-00004:zedx:20250603-042958_84.jpg,1920,1200,person,557,591,787,989
BM276:MV-00004:zedx:20250603-043015_10.jpg,1920,1200,person,1000,272,1035,375
BM276:MV-00004:zedx:20250603-043015_10.jpg,1920,1200,person,561,575,773,983
BM276:MV-00004:zedx:20250603-043015_44.jpg,1920,1200,person,596,584,816,973
BM276:MV-00004:zedx:20250603-043015_44.jpg,1920,1200,person,1002,272,1028,369
BM276:MV-00004:zedx:20250603-043015_60.jpg,1920,1200,person,655,555,894,886
BM276:MV-00004:zedx:20250603-043015_60.jpg,1920,1200,person,1002,269,1028,375
BM276:MV-00004:zedx:20250603-043015_68.jpg,1920,1200,person,1012,273,1040,374
BM276:MV-00004:zedx:20250603-043015_68.jpg,1920,1200,person,645,553,833,974
BM276:MV-00004:zedx:20250603-043015_82.jpg,1920,1200,person,614,586,828,975
BM276:MV-00004:zedx:20250603-043015_82.jpg,1920,1200,person,1065,258,1103,361
BM276:MV-00004:zedx:20250603-043015_89.jpg,1920,1200,person,1076,245,1111,354
BM276:MV-00004:zedx:20250603-043015_89.jpg,1920,1200,person,612,585,828,972
BM276:MV-00004:zedx:20250603-043015_93.jpg,1920,1200,person,614,586,828,974
BM276:MV-00004:zedx:20250603-043015_93.jpg,1920,1200,person,1076,247,1108,362
BM276:MV-00004:zedx:20250603-043015_93.jpg,1920,1200,person,1173,269,1222,379
BM276:MV-00004:zedx:20250603-043033_0.jpg,1920,1200,person,613,589,829,977
BM276:MV-00004:zedx:20250603-043033_0.jpg,1920,1200,person,1079,245,1107,357
BM276:MV-00004:zedx:20250603-043033_0.jpg,1920,1200,person,1124,260,1181,388
BM276:MV-00004:zedx:20250603-043033_124.jpg,1920,1200,person,1065,295,1137,420
BM276:MV-00004:zedx:20250603-043033_124.jpg,1920,1200,person,1077,242,1132,346
BM276:MV-00004:zedx:20250603-043033_124.jpg,1920,1200,person,1116,276,1171,405
BM276:MV-00004:zedx:20250603-043033_124.jpg,1920,1200,person,597,584,800,1004
BM276:MV-00004:zedx:20250603-043033_52.jpg,1920,1200,person,601,592,830,975
BM276:MV-00004:zedx:20250603-043033_52.jpg,1920,1200,person,1094,263,1147,390
BM276:MV-00004:zedx:20250603-043033_52.jpg,1920,1200,person,1087,244,1116,356
BM276:MV-00004:zedx:20250603-045947_0.jpg,1920,1200,person,714,720,948,1008
BM276:MV-00004:zedx:20250603-045947_0.jpg,1920,1200,person,1153,217,1172,273
BM276:MV-00004:zedx:20250603-045947_14.jpg,1920,1200,person,710,700,923,1010
BM276:MV-00004:zedx:20250603-045947_14.jpg,1920,1200,person,1141,224,1158,268
BM276:MV-00004:zedx:20250603-045947_20.jpg,1920,1200,person,695,607,913,996
BM276:MV-00004:zedx:20250603-045947_20.jpg,1920,1200,person,1140,220,1155,267
BM276:MV-00004:zedx:20250603-045947_4.jpg,1920,1200,person,1147,221,1165,268
BM276:MV-00004:zedx:20250603-045947_4.jpg,1920,1200,person,714,719,945,1010
BM276:MV-00004:zedx:20250603-045947_42.jpg,1920,1200,person,1147,174,1152,189
BM276:MV-00004:zedx:20250603-045947_42.jpg,1920,1200,person,682,594,917,952
BM276:MV-00004:zedx:20250603-045947_42.jpg,1920,1200,person,1148,217,1162,259
BM276:MV-00004:zedx:20250603-045947_5.jpg,1920,1200,person,1144,224,1162,271
BM276:MV-00004:zedx:20250603-045947_5.jpg,1920,1200,person,717,730,944,1010
BM276:MV-00004:zedx:20250603-045947_77.jpg,1920,1200,person,1183,208,1197,243
BM276:MV-00004:zedx:20250603-045947_77.jpg,1920,1200,person,719,563,937,936
BM276:MV-00004:zedx:20250603-050005_108.jpg,1920,1200,person,1151,212,1163,252
BM276:MV-00004:zedx:20250603-050005_108.jpg,1920,1200,person,728,565,950,920
BM276:MV-00004:zedx:20250603-050005_140.jpg,1920,1200,person,1154,210,1168,240
BM276:MV-00004:zedx:20250603-050005_140.jpg,1920,1200,person,716,550,915,891
BM276:MV-00004:zedx:20250603-050005_34.jpg,1920,1200,person,724,563,951,921
BM276:MV-00004:zedx:20250603-050005_34.jpg,1920,1200,person,1178,208,1196,243
BM276:MV-00004:zedx:20250603-050005_44.jpg,1920,1200,person,1180,208,1198,244
BM276:MV-00004:zedx:20250603-050005_44.jpg,1920,1200,person,725,563,946,920
BM276:MV-00004:zedx:20250603-050022_109.jpg,1920,1200,person,32,948,596,1198
BM276:MV-00004:zedx:20250603-050022_109.jpg,1920,1200,person,1176,200,1189,223
BM276:MV-00004:zedx:20250603-050022_28.jpg,1920,1200,person,715,561,912,896
BM276:MV-00004:zedx:20250603-050022_28.jpg,1920,1200,person,1151,207,1162,234
BM276:MV-00004:zedx:20250603-050022_31.jpg,1920,1200,person,1153,210,1161,233
BM276:MV-00004:zedx:20250603-050022_31.jpg,1920,1200,person,713,558,912,895
BM276:MV-00004:zedx:20250603-050022_4.jpg,1920,1200,person,711,559,913,895
BM276:MV-00004:zedx:20250603-050022_4.jpg,1920,1200,person,1152,207,1167,238
BM276:MV-00004:zedx:20250603-050040_3.jpg,1920,1200,person,1166,192,1176,224
BM276:MV-00004:zedx:20250603-050040_44.jpg,1920,1200,person,1160,192,1169,215
BM276:MV-00004:zedx:20250603-050040_86.jpg,1920,1200,person,1167,179,1176,202
BM276:MV-00004:zedx:20250603-050040_89.jpg,1920,1200,person,1168,179,1176,196
BM276:MV-00004:zedx:20250603-063037_21.jpg,1920,1200,person,1159,39,1191,110
BM276:MV-00004:zedx:20250603-063037_22.jpg,1920,1200,person,1162,38,1196,109
BM276:MV-00004:zedx:20250603-063037_7.jpg,1920,1200,person,1128,20,1165,104
BM276:MV-00004:zedx:20250603-220035_114.jpg,1920,1200,person,1009,569,1220,937
BM276:MV-00004:zedx:20250603-220035_123.jpg,1920,1200,person,971,624,1150,931
BM276:MV-00004:zedx:20250603-220035_136.jpg,1920,1200,person,1038,631,1194,1056
BM276:MV-00004:zedx:20250603-220035_68.jpg,1920,1200,person,722,898,917,1200
BM276:MV-00004:zedx:20250603-220035_84.jpg,1920,1200,person,973,602,1163,947
BM276:MV-00004:zedx:20250603-220035_97.jpg,1920,1200,person,1072,600,1226,942
BM276:MV-00004:zedx:20250603-235950_100.jpg,1920,1200,person,1156,109,1162,128
BM276:MV-00004:zedx:20250603-235950_100.jpg,1920,1200,person,1105,203,1128,272
BM276:MV-00004:zedx:20250603-235950_100.jpg,1920,1200,person,624,282,674,406
BM276:MV-00004:zedx:20250603-235950_140.jpg,1920,1200,person,623,337,701,507
BM276:MV-00004:zedx:20250603-235950_140.jpg,1920,1200,person,1153,108,1160,129
BM276:MV-00004:zedx:20250603-235950_140.jpg,1920,1200,person,1122,202,1146,268
BM276:MV-00004:zedx:20250603-235950_16.jpg,1920,1200,person,994,233,1032,340
BM276:MV-00004:zedx:20250603-235950_16.jpg,1920,1200,person,950,186,968,240
BM276:MV-00004:zedx:20250603-235950_16.jpg,1920,1200,person,1157,109,1163,128
BM276:MV-00004:zedx:20250603-235950_64.jpg,1920,1200,person,1022,197,1048,260
BM276:MV-00004:zedx:20250603-235950_64.jpg,1920,1200,person,790,270,847,392
BM276:MV-00004:zedx:20250603-235950_64.jpg,1920,1200,person,1156,108,1163,128
BM276:MV-00004:zedx:20250604-000007_12.jpg,1920,1200,person,1127,202,1154,273
BM276:MV-00004:zedx:20250604-000007_12.jpg,1920,1200,person,1154,108,1160,128
BM276:MV-00004:zedx:20250604-000007_12.jpg,1920,1200,person,603,424,719,643
BM276:MV-00004:zedx:20250604-000007_22.jpg,1920,1200,person,466,467,636,704
BM276:MV-00004:zedx:20250604-000007_22.jpg,1920,1200,person,1093,205,1119,273
BM276:MV-00004:zedx:20250604-000007_22.jpg,1920,1200,person,1154,109,1160,129
BM276:MV-00004:zedx:20250604-000007_28.jpg,1920,1200,person,326,492,512,743
BM276:MV-00004:zedx:20250604-000007_28.jpg,1920,1200,person,1154,109,1161,129
BM276:MV-00004:zedx:20250604-000007_28.jpg,1920,1200,person,1060,206,1081,276
BM276:MV-00004:zedx:20250604-000007_31.jpg,1920,1200,person,257,503,454,746
BM276:MV-00004:zedx:20250604-000007_31.jpg,1920,1200,person,1042,210,1074,280
BM276:MV-00004:zedx:20250604-000007_31.jpg,1920,1200,person,1153,108,1161,128
BM276:MV-00004:zedx:20250604-000024_29.jpg,1920,1200,person,854,274,906,379
BM276:MV-00004:zedx:20250604-000024_56.jpg,1920,1200,person,1154,109,1161,128
BM276:MV-00004:zedx:20250604-000024_56.jpg,1920,1200,person,603,302,652,417
BM276:MV-00004:zedx:20250604-000024_63.jpg,1920,1200,person,568,308,609,421
BM276:MV-00004:zedx:20250604-000024_63.jpg,1920,1200,person,1155,109,1160,128
BM276:MV-00004:zedx:20250604-000040_24.jpg,1920,1200,person,301,482,460,684
BM276:MV-00004:zedx:20250604-000040_26.jpg,1920,1200,person,267,494,430,691
BM276:MV-00004:zedx:20250604-000040_34.jpg,1920,1200,person,1155,109,1160,126
BM276:MV-00004:zedx:20250604-000040_34.jpg,1920,1200,person,77,525,271,723
BM276:MV-00004:zedx:20250604-013031_0.jpg,1920,1200,person,631,378,701,523
BM276:MV-00004:zedx:20250604-013031_10.jpg,1920,1200,person,870,284,903,381
BM276:MV-00004:zedx:20250604-013031_4.jpg,1920,1200,person,756,338,808,455
BM276:MV-00004:zedx:20250604-013031_8.jpg,1920,1200,person,830,296,863,400
BM276:MV-00004:zedx:20250604-013031_9.jpg,1920,1200,person,854,319,879,397
BM276:MV-00004:zedx:20250604-023007_0.jpg,1920,1200,person,281,353,353,457
BM276:MV-00004:zedx:20250604-023007_51.jpg,1920,1200,person,299,354,342,408
BM276:MV-00004:zedx:20250604-023025_0.jpg,1920,1200,person,295,340,356,443
BM276:MV-00004:zedx:20250604-023025_28.jpg,1920,1200,person,309,350,340,456
BM276:MV-00004:zedx:20250604-023025_3.jpg,1920,1200,person,295,357,354,460
BM276:MV-00004:zedx:20250604-023025_69.jpg,1920,1200,person,305,355,341,407
BM276:MV-00004:zedx:20250604-023042_36.jpg,1920,1200,person,305,355,358,456
BM276:MV-00004:zedx:20250604-045951_14.jpg,1920,1200,person,268,369,319,413
BM276:MV-00004:zedx:20250604-045951_21.jpg,1920,1200,person,269,369,317,409
BM276:MV-00004:zedx:20250604-050026_0.jpg,1920,1200,person,282,380,353,485
BM276:MV-00004:zedx:20250604-050026_1.jpg,1920,1200,person,282,382,342,434
BM276:MV-00004:zedx:20250604-050026_4.jpg,1920,1200,person,285,384,368,483
BM276:MV-00004:zedx:20250604-050026_80.jpg,1920,1200,person,316,364,367,411
BM276:MV-00004:zedx:20250604-050026_83.jpg,1920,1200,person,312,365,358,414
BM276:MV-00004:zedx:20250604-050043_117.jpg,1920,1200,person,330,329,376,402
BM276:MV-00004:zedx:20250604-050043_140.jpg,1920,1200,person,335,325,376,402
BM276:MV-00004:zedx:20250604-210011_87.jpg,1920,1200,person,1149,295,1200,415
BM276:MV-00004:zedx:20250604-210027_48.jpg,1920,1200,person,1016,337,1076,519
BM276:MV-00004:zedx:20250604-210027_79.jpg,1920,1200,person,941,387,1027,601
BM276:MV-00004:zedx:20250604-210027_84.jpg,1920,1200,person,872,398,1003,610
BM276:MV-00004:zedx:20250604-210045_104.jpg,1920,1200,person,1007,357,1074,515
BM276:MV-00004:zedx:20250604-210045_4.jpg,1920,1200,person,1013,361,1088,566
BM276:MV-00004:zedx:20250604-210045_78.jpg,1920,1200,person,1009,357,1076,516
BM276:MV-00004:zedx:20250604-235946_0.jpg,1920,1200,person,288,365,323,411
BM276:MV-00004:zedx:20250604-235946_2.jpg,1920,1200,person,288,366,325,409
BM276:MV-00004:zedx:20250605-023038_109.jpg,1920,1200,person,951,303,990,400
BM276:MV-00004:zedx:20250605-023038_109.jpg,1920,1200,person,719,548,845,801
BM276:MV-00004:zedx:20250605-023038_109.jpg,1920,1200,person,1085,214,1096,254
BM276:MV-00004:zedx:20250605-023038_120.jpg,1920,1200,person,973,292,1008,387
BM276:MV-00004:zedx:20250605-023038_120.jpg,1920,1200,person,1073,217,1087,259
BM276:MV-00004:zedx:20250605-023038_120.jpg,1920,1200,person,644,671,818,1005
BM276:MV-00004:zedx:20250605-023038_121.jpg,1920,1200,person,975,291,1011,381
BM276:MV-00004:zedx:20250605-023038_121.jpg,1920,1200,person,639,688,801,1029
BM276:MV-00004:zedx:20250605-023038_121.jpg,1920,1200,person,1072,216,1085,259
BM276:MV-00004:zedx:20250605-023038_133.jpg,1920,1200,person,1058,218,1070,262
BM276:MV-00004:zedx:20250605-023038_133.jpg,1920,1200,person,485,1056,776,1199
BM276:MV-00004:zedx:20250605-023038_133.jpg,1920,1200,person,991,283,1022,370
BM276:MV-00004:zedx:20250605-042947_103.jpg,1920,1200,person,704,395,781,597
BM276:MV-00004:zedx:20250605-042947_106.jpg,1920,1200,person,681,412,769,620
BM276:MV-00004:zedx:20250605-042947_112.jpg,1920,1200,person,626,433,725,656
BM276:MV-00004:zedx:20250605-042947_116.jpg,1920,1200,person,585,457,698,689
BM276:MV-00004:zedx:20250605-042947_119.jpg,1920,1200,person,555,465,674,707
BM276:MV-00004:zedx:20250605-042947_131.jpg,1920,1200,person,374,542,554,826
BM276:MV-00004:zedx:20250605-042947_132.jpg,1920,1200,person,353,553,541,840
BM276:MV-00004:zedx:20250605-042947_135.jpg,1920,1200,person,311,578,511,870
BM276:MV-00004:zedx:20250605-042947_138.jpg,1920,1200,person,246,602,471,910
BM276:MV-00004:zedx:20250605-042947_24.jpg,1920,1200,person,1031,261,1054,358
BM276:MV-00004:zedx:20250605-042947_27.jpg,1920,1200,person,1019,257,1049,361
BM276:MV-00004:zedx:20250605-042947_30.jpg,1920,1200,person,1021,261,1047,368
BM276:MV-00004:zedx:20250605-042947_32.jpg,1920,1200,person,1018,264,1046,367
BM276:MV-00004:zedx:20250605-042947_36.jpg,1920,1200,person,1009,262,1039,373
BM276:MV-00004:zedx:20250605-042947_40.jpg,1920,1200,person,996,269,1029,382
BM276:MV-00004:zedx:20250605-042947_43.jpg,1920,1200,person,976,272,1019,382
BM276:MV-00004:zedx:20250605-042947_45.jpg,1920,1200,person,971,273,1016,391
BM276:MV-00004:zedx:20250605-042947_46.jpg,1920,1200,person,958,274,991,396
BM276:MV-00004:zedx:20250605-042947_48.jpg,1920,1200,person,945,283,985,403
BM276:MV-00004:zedx:20250605-042947_51.jpg,1920,1200,person,935,289,978,421
BM276:MV-00004:zedx:20250605-042947_52.jpg,1920,1200,person,931,296,976,416
BM276:MV-00004:zedx:20250605-042947_59.jpg,1920,1200,person,906,301,961,432
BM276:MV-00004:zedx:20250605-042947_61.jpg,1920,1200,person,901,304,958,442
BM276:MV-00004:zedx:20250605-042947_72.jpg,1920,1200,person,861,328,915,472
BM276:MV-00004:zedx:20250605-042947_84.jpg,1920,1200,person,816,341,871,508
BM276:MV-00004:zedx:20250605-042947_86.jpg,1920,1200,person,806,349,860,520
BM276:MV-00004:zedx:20250605-042947_94.jpg,1920,1200,person,761,364,827,550
BM276:MV-00004:zedx:20250605-042947_96.jpg,1920,1200,person,750,371,818,559
BM276:MV-00004:zedx:20250605-042947_99.jpg,1920,1200,person,733,384,802,578
BM276:MV-00004:zedx:20250605-215958_0.jpg,1920,1200,person,808,227,814,254
BM276:MV-00004:zedx:20250605-215958_0.jpg,1920,1200,person,724,227,733,250
BM276:MV-00004:zedx:20250605-215958_0.jpg,1920,1200,person,822,224,831,250
BM276:MV-00004:zedx:20250605-215958_33.jpg,1920,1200,person,807,227,814,253
BM276:MV-00004:zedx:20250605-215958_33.jpg,1920,1200,person,822,223,831,249
BM276:MV-00004:zedx:20250605-215958_33.jpg,1920,1200,person,751,226,758,248
BM276:MV-00004:zedx:20250605-223011_67.jpg,1920,1200,person,840,219,847,238
BM276:MV-00004:zedx:20250605-223011_67.jpg,1920,1200,person,780,224,787,240
BM276:MV-00004:zedx:20250605-223011_67.jpg,1920,1200,person,766,222,774,244
BM276:MV-00004:zedx:20250605-223011_67.jpg,1920,1200,person,558,231,574,259
BM276:MV-00004:zedx:20250605-223011_67.jpg,1920,1200,person,650,227,655,246
BM276:MV-00004:zedx:20250605-223011_67.jpg,1920,1200,person,686,222,695,237
BM276:MV-00004:zedx:20250612-042427_66.jpg,1920,1200,person,623,1032,901,1200
BM276:MV-00004:zedx:20250612-043957_103.jpg,1920,1200,person,117,409,144,441
BM276:MV-00004:zedx:20250612-044144_136.jpg,1920,1200,person,817,274,849,356
BM276:MV-00004:zedx:20250612-044144_138.jpg,1920,1200,person,819,273,848,350
BM276:MV-00004:zedx:20250612-044144_35.jpg,1920,1200,person,624,918,836,1200
BM276:MV-00004:zedx:20250612-044144_38.jpg,1920,1200,person,631,822,815,1200
